[2024-06-06T16:24:42.788+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-06T16:24:42.842+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [queued]>
[2024-06-06T16:24:42.892+0530] {taskinstance.py:2303} INFO - Starting attempt 1 of 2
[2024-06-06T16:24:42.950+0530] {taskinstance.py:2327} INFO - Executing <Task(BashOperator): collect_data_3> on 2024-06-06 10:52:24.734916+00:00
[2024-06-06T16:24:42.962+0530] {standard_task_runner.py:63} INFO - Started process 51210 to run task
[2024-06-06T16:24:42.978+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'my_data_pipeline_dag', 'collect_data_3', 'manual__2024-06-06T10:52:24.734916+00:00', '--job-id', '78', '--raw', '--subdir', 'DAGS_FOLDER/my_first_dag.py', '--cfg-path', '/tmp/tmpwzuij01e']
[2024-06-06T16:24:42.981+0530] {standard_task_runner.py:91} INFO - Job 78: Subtask collect_data_3
[2024-06-06T16:24:43.093+0530] {task_command.py:426} INFO - Running <TaskInstance: my_data_pipeline_dag.collect_data_3 manual__2024-06-06T10:52:24.734916+00:00 [running]> on host DESKTOP-J05K55U.
[2024-06-06T16:24:43.176+0530] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='airflow@example.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='my_data_pipeline_dag' AIRFLOW_CTX_TASK_ID='collect_data_3' AIRFLOW_CTX_EXECUTION_DATE='2024-06-06T10:52:24.734916+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-06T10:52:24.734916+00:00'
[2024-06-06T16:24:43.178+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-06T16:24:43.179+0530] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2024-06-06T16:24:43.179+0530] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python "/home/wsl/airflow/dags/Collect Data/test.py"']
[2024-06-06T16:24:43.193+0530] {subprocess.py:86} INFO - Output:
[2024-06-06T16:24:49.849+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Your hostname, DESKTOP-J05K55U resolves to a loopback address: 127.0.1.1; using 172.31.56.255 instead (on interface eth0)
[2024-06-06T16:24:49.853+0530] {subprocess.py:93} INFO - 24/06/06 16:24:49 WARN Utils: Set SPARK_LOCAL_IP if you need to bind to another address
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - Setting default log level to "WARN".
[2024-06-06T16:24:51.471+0530] {subprocess.py:93} INFO - To adjust logging level use sc.setLogLevel(newLevel). For SparkR, use setLogLevel(newLevel).
[2024-06-06T16:24:52.049+0530] {subprocess.py:93} INFO - 24/06/06 16:24:52 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
[2024-06-06T16:24:53.249+0530] {subprocess.py:93} INFO - 24/06/06 16:24:53 WARN Utils: Service 'SparkUI' could not bind on port 4040. Attempting port 4041.
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - [Stage 0:>                                                          (0 + 1) / 1][Stage 0:===========================================================(1 + 0) / 1]                                                                                [Stage 3:>                                                          (0 + 1) / 1]                                                                                <pyspark.sql.session.SparkSession object at 0x7f6bf8571ae0>
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - +----------+---------+-----------+------+------+
[2024-06-06T16:25:04.676+0530] {subprocess.py:93} INFO - |      date|continent|   location| cases|deaths|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-14|     Asia|Afghanistan| 55985|  2457|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-15|     Asia|Afghanistan| 55985|  2459|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-16|     Asia|Afghanistan| 55995|  2460|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-17|     Asia|Afghanistan| 56016|  2460|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-18|     Asia|Afghanistan| 56044|  2462|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-19|     Asia|Afghanistan| 56069|  2462|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-20|     Asia|Afghanistan| 56093|  2462|
[2024-06-06T16:25:04.720+0530] {subprocess.py:93} INFO - |2021-03-21|     Asia|Afghanistan| 56103|  2463|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-22|     Asia|Afghanistan| 56153|  2464|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-23|     Asia|Afghanistan| 56177|  2466|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-24|     Asia|Afghanistan| 56192|  2466|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-25|     Asia|Afghanistan| 56226|  2467|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-26|     Asia|Afghanistan| 56254|  2467|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-27|     Asia|Afghanistan| 56290|  2469|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-28|     Asia|Afghanistan| 56294|  2470|
[2024-06-06T16:25:04.721+0530] {subprocess.py:93} INFO - |2021-03-29|     Asia|Afghanistan| 56322|  2472|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-03-30|     Asia|Afghanistan| 56384|  2476|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-03-31|     Asia|Afghanistan| 56454|  2484|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-01|     Asia|Afghanistan| 56517|  2489|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-02|     Asia|Afghanistan| 56572|  2495|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-03|     Asia|Afghanistan| 56595|  2496|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-04|     Asia|Afghanistan| 56676|  2497|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-05|     Asia|Afghanistan| 56717|  2508|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-06|     Asia|Afghanistan| 56779|  2512|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-07|     Asia|Afghanistan| 56873|  2512|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-08|     Asia|Afghanistan| 56943|  2516|
[2024-06-06T16:25:04.722+0530] {subprocess.py:93} INFO - |2021-04-09|     Asia|Afghanistan| 57019|  2521|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-10|     Asia|Afghanistan| 57144|  2521|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-11|     Asia|Afghanistan| 57160|  2521|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-12|     Asia|Afghanistan| 57242|  2529|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-13|     Asia|Afghanistan| 57364|  2529|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-14|     Asia|Afghanistan| 57492|  2532|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-15|     Asia|Afghanistan| 57534|  2533|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-16|     Asia|Afghanistan| 57612|  2535|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-17|     Asia|Afghanistan| 57721|  2539|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-18|     Asia|Afghanistan| 57793|  2539|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-19|     Asia|Afghanistan| 57898|  2546|
[2024-06-06T16:25:04.723+0530] {subprocess.py:93} INFO - |2021-04-20|     Asia|Afghanistan| 58037|  2549|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-21|     Asia|Afghanistan| 58214|  2557|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-22|     Asia|Afghanistan| 58312|  2561|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-23|     Asia|Afghanistan| 58542|  2565|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-24|     Asia|Afghanistan| 58730|  2572|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-25|     Asia|Afghanistan| 58843|  2582|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-26|     Asia|Afghanistan| 59015|  2592|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-27|     Asia|Afghanistan| 59225|  2598|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-28|     Asia|Afghanistan| 59370|  2611|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-29|     Asia|Afghanistan| 59576|  2618|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-04-30|     Asia|Afghanistan| 59745|  2625|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-05-01|     Asia|Afghanistan| 59939|  2631|
[2024-06-06T16:25:04.724+0530] {subprocess.py:93} INFO - |2021-05-02|     Asia|Afghanistan| 60122|  2637|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-03|     Asia|Afghanistan| 60300|  2642|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-04|     Asia|Afghanistan| 60563|  2648|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-05|     Asia|Afghanistan| 60797|  2654|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-06|     Asia|Afghanistan| 61162|  2664|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-07|     Asia|Afghanistan| 61455|  2673|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-08|     Asia|Afghanistan| 61755|  2683|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-09|     Asia|Afghanistan| 61842|  2686|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-10|     Asia|Afghanistan| 62063|  2698|
[2024-06-06T16:25:04.725+0530] {subprocess.py:93} INFO - |2021-05-11|     Asia|Afghanistan| 62403|  2710|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-12|     Asia|Afghanistan| 62718|  2713|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-13|     Asia|Afghanistan| 63045|  2721|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-14|     Asia|Afghanistan| 63355|  2730|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-15|     Asia|Afghanistan| 63412|  2733|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-16|     Asia|Afghanistan| 63484|  2742|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-17|     Asia|Afghanistan| 63598|  2745|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-18|     Asia|Afghanistan| 63819|  2751|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-19|     Asia|Afghanistan| 64122|  2762|
[2024-06-06T16:25:04.726+0530] {subprocess.py:93} INFO - |2021-05-20|     Asia|Afghanistan| 64575|  2772|
[2024-06-06T16:25:04.727+0530] {subprocess.py:93} INFO - |2021-05-21|     Asia|Afghanistan| 65080|  2782|
[2024-06-06T16:25:04.727+0530] {subprocess.py:93} INFO - |2021-05-22|     Asia|Afghanistan| 65486|  2792|
[2024-06-06T16:25:04.728+0530] {subprocess.py:93} INFO - |2021-05-23|     Asia|Afghanistan| 65728|  2802|
[2024-06-06T16:25:04.728+0530] {subprocess.py:93} INFO - |2021-05-24|     Asia|Afghanistan| 66275|  2812|
[2024-06-06T16:25:04.728+0530] {subprocess.py:93} INFO - |2021-05-25|     Asia|Afghanistan| 66903|  2836|
[2024-06-06T16:25:04.729+0530] {subprocess.py:93} INFO - |2021-05-26|     Asia|Afghanistan| 67743|  2855|
[2024-06-06T16:25:04.729+0530] {subprocess.py:93} INFO - |2021-05-27|     Asia|Afghanistan| 68366|  2869|
[2024-06-06T16:25:04.730+0530] {subprocess.py:93} INFO - |2021-05-28|     Asia|Afghanistan| 69130|  2881|
[2024-06-06T16:25:04.730+0530] {subprocess.py:93} INFO - |2021-05-29|     Asia|Afghanistan| 70111|  2899|
[2024-06-06T16:25:04.731+0530] {subprocess.py:93} INFO - |2021-05-30|     Asia|Afghanistan| 70761|  2919|
[2024-06-06T16:25:04.731+0530] {subprocess.py:93} INFO - |2021-05-31|     Asia|Afghanistan| 71838|  2944|
[2024-06-06T16:25:04.731+0530] {subprocess.py:93} INFO - |2021-06-01|     Asia|Afghanistan| 72977|  2973|
[2024-06-06T16:25:04.732+0530] {subprocess.py:93} INFO - |2021-06-02|     Asia|Afghanistan| 74026|  3007|
[2024-06-06T16:25:04.732+0530] {subprocess.py:93} INFO - |2021-06-03|     Asia|Afghanistan| 75119|  3034|
[2024-06-06T16:25:04.732+0530] {subprocess.py:93} INFO - |2021-06-04|     Asia|Afghanistan| 76628|  3068|
[2024-06-06T16:25:04.732+0530] {subprocess.py:93} INFO - |2021-06-05|     Asia|Afghanistan| 77963|  3104|
[2024-06-06T16:25:04.732+0530] {subprocess.py:93} INFO - |2021-06-06|     Asia|Afghanistan| 79224|  3145|
[2024-06-06T16:25:04.733+0530] {subprocess.py:93} INFO - |2021-06-07|     Asia|Afghanistan| 80841|  3187|
[2024-06-06T16:25:04.733+0530] {subprocess.py:93} INFO - |2021-06-08|     Asia|Afghanistan| 82326|  3251|
[2024-06-06T16:25:04.733+0530] {subprocess.py:93} INFO - |2021-06-09|     Asia|Afghanistan| 84050|  3305|
[2024-06-06T16:25:04.733+0530] {subprocess.py:93} INFO - |2021-06-10|     Asia|Afghanistan| 85892|  3356|
[2024-06-06T16:25:04.733+0530] {subprocess.py:93} INFO - |2021-06-11|     Asia|Afghanistan| 87716|  3412|
[2024-06-06T16:25:04.734+0530] {subprocess.py:93} INFO - |2021-06-12|     Asia|Afghanistan| 88740|  3449|
[2024-06-06T16:25:04.734+0530] {subprocess.py:93} INFO - |2021-06-13|     Asia|Afghanistan| 89861|  3527|
[2024-06-06T16:25:04.734+0530] {subprocess.py:93} INFO - |2021-06-14|     Asia|Afghanistan| 91458|  3612|
[2024-06-06T16:25:04.734+0530] {subprocess.py:93} INFO - |2021-06-15|     Asia|Afghanistan| 93272|  3683|
[2024-06-06T16:25:04.734+0530] {subprocess.py:93} INFO - |2021-06-16|     Asia|Afghanistan| 93288|  3683|
[2024-06-06T16:25:04.735+0530] {subprocess.py:93} INFO - |2021-06-17|     Asia|Afghanistan| 96531|  3842|
[2024-06-06T16:25:04.735+0530] {subprocess.py:93} INFO - |2021-06-18|     Asia|Afghanistan| 98734|  3934|
[2024-06-06T16:25:04.735+0530] {subprocess.py:93} INFO - |2021-06-19|     Asia|Afghanistan|100521|  4030|
[2024-06-06T16:25:04.735+0530] {subprocess.py:93} INFO - |2021-06-20|     Asia|Afghanistan|101906|  4122|
[2024-06-06T16:25:04.735+0530] {subprocess.py:93} INFO - |2021-06-21|     Asia|Afghanistan|103902|  4215|
[2024-06-06T16:25:04.736+0530] {subprocess.py:93} INFO - |2021-06-22|     Asia|Afghanistan|105749|  4293|
[2024-06-06T16:25:04.736+0530] {subprocess.py:93} INFO - |2021-06-23|     Asia|Afghanistan|107957|  4366|
[2024-06-06T16:25:04.736+0530] {subprocess.py:93} INFO - |2021-06-24|     Asia|Afghanistan|109532|  4452|
[2024-06-06T16:25:04.736+0530] {subprocess.py:93} INFO - |2021-06-25|     Asia|Afghanistan|111592|  4519|
[2024-06-06T16:25:04.737+0530] {subprocess.py:93} INFO - |2021-06-26|     Asia|Afghanistan|113124|  4594|
[2024-06-06T16:25:04.738+0530] {subprocess.py:93} INFO - |2021-06-27|     Asia|Afghanistan|114220|  4650|
[2024-06-06T16:25:04.738+0530] {subprocess.py:93} INFO - |2021-06-28|     Asia|Afghanistan|115751|  4730|
[2024-06-06T16:25:04.739+0530] {subprocess.py:93} INFO - |2021-06-29|     Asia|Afghanistan|117158|  4794|
[2024-06-06T16:25:04.739+0530] {subprocess.py:93} INFO - |2021-06-30|     Asia|Afghanistan|118659|  4871|
[2024-06-06T16:25:04.739+0530] {subprocess.py:93} INFO - |2021-07-01|     Asia|Afghanistan|120216|  4962|
[2024-06-06T16:25:04.739+0530] {subprocess.py:93} INFO - |2021-07-02|     Asia|Afghanistan|122156|  5048|
[2024-06-06T16:25:04.740+0530] {subprocess.py:93} INFO - |2021-07-03|     Asia|Afghanistan|123485|  5107|
[2024-06-06T16:25:04.740+0530] {subprocess.py:93} INFO - |2021-07-04|     Asia|Afghanistan|124748|  5199|
[2024-06-06T16:25:04.740+0530] {subprocess.py:93} INFO - |2021-07-05|     Asia|Afghanistan|125937|  5283|
[2024-06-06T16:25:04.740+0530] {subprocess.py:93} INFO - |2021-07-06|     Asia|Afghanistan|127464|  5360|
[2024-06-06T16:25:04.741+0530] {subprocess.py:93} INFO - |2021-07-07|     Asia|Afghanistan|129021|  5415|
[2024-06-06T16:25:04.741+0530] {subprocess.py:93} INFO - |2021-07-08|     Asia|Afghanistan|130113|  5477|
[2024-06-06T16:25:04.741+0530] {subprocess.py:93} INFO - |2021-07-09|     Asia|Afghanistan|131586|  5561|
[2024-06-06T16:25:04.741+0530] {subprocess.py:93} INFO - |2021-07-10|     Asia|Afghanistan|132777|  5638|
[2024-06-06T16:25:04.741+0530] {subprocess.py:93} INFO - |2021-07-11|     Asia|Afghanistan|133578|  5724|
[2024-06-06T16:25:04.742+0530] {subprocess.py:93} INFO - |2021-07-12|     Asia|Afghanistan|134653|  5791|
[2024-06-06T16:25:04.742+0530] {subprocess.py:93} INFO - |2021-07-13|     Asia|Afghanistan|135889|  5849|
[2024-06-06T16:25:04.743+0530] {subprocess.py:93} INFO - |2021-07-14|     Asia|Afghanistan|136643|  5923|
[2024-06-06T16:25:04.743+0530] {subprocess.py:93} INFO - |2021-07-15|     Asia|Afghanistan|137853|  5983|
[2024-06-06T16:25:04.743+0530] {subprocess.py:93} INFO - |2021-07-16|     Asia|Afghanistan|139051|  6072|
[2024-06-06T16:25:04.743+0530] {subprocess.py:93} INFO - |2021-07-17|     Asia|Afghanistan|140224|  6098|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-18|     Asia|Afghanistan|140602|  6147|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-19|     Asia|Afghanistan|141499|  6213|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-20|     Asia|Afghanistan|142414|  6266|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-21|     Asia|Afghanistan|142762|  6293|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-22|     Asia|Afghanistan|143183|  6325|
[2024-06-06T16:25:04.744+0530] {subprocess.py:93} INFO - |2021-07-23|     Asia|Afghanistan|143439|  6357|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-24|     Asia|Afghanistan|143666|  6393|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-25|     Asia|Afghanistan|143871|  6425|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-26|     Asia|Afghanistan|144285|  6477|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-27|     Asia|Afghanistan|145008|  6515|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-28|     Asia|Afghanistan|145552|  6577|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-29|     Asia|Afghanistan|145996|  6615|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-30|     Asia|Afghanistan|146523|  6677|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-07-31|     Asia|Afghanistan|147154|  6708|
[2024-06-06T16:25:04.745+0530] {subprocess.py:93} INFO - |2021-08-01|     Asia|Afghanistan|147501|  6737|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-02|     Asia|Afghanistan|147985|  6774|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-03|     Asia|Afghanistan|148572|  6804|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-04|     Asia|Afghanistan|148933|  6836|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-05|     Asia|Afghanistan|149361|  6864|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-06|     Asia|Afghanistan|149810|  6879|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-07|     Asia|Afghanistan|150240|  6897|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-08|     Asia|Afghanistan|150458|  6908|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-09|     Asia|Afghanistan|150778|  6936|
[2024-06-06T16:25:04.746+0530] {subprocess.py:93} INFO - |2021-08-10|     Asia|Afghanistan|151013|  6961|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-11|     Asia|Afghanistan|151291|  6978|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-12|     Asia|Afghanistan|151563|  6988|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-13|     Asia|Afghanistan|151770|  7000|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-14|     Asia|Afghanistan|151941|  7010|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-15|     Asia|Afghanistan|152033|  7021|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-16|     Asia|Afghanistan|152142|  7025|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-17|     Asia|Afghanistan|152243|  7031|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-18|     Asia|Afghanistan|152363|  7043|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-19|     Asia|Afghanistan|152411|  7047|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-20|     Asia|Afghanistan|152448|  7054|
[2024-06-06T16:25:04.747+0530] {subprocess.py:93} INFO - |2021-08-21|     Asia|Afghanistan|152497|  7065|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-22|     Asia|Afghanistan|152511|  7070|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-23|     Asia|Afghanistan|152583|  7076|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-24|     Asia|Afghanistan|152660|  7083|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-25|     Asia|Afghanistan|152722|  7090|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-26|     Asia|Afghanistan|152822|  7093|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-27|     Asia|Afghanistan|152960|  7101|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-28|     Asia|Afghanistan|153007|  7103|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-29|     Asia|Afghanistan|153033|  7109|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-30|     Asia|Afghanistan|153148|  7116|
[2024-06-06T16:25:04.748+0530] {subprocess.py:93} INFO - |2021-08-31|     Asia|Afghanistan|153220|  7118|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-01|     Asia|Afghanistan|153260|  7123|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-02|     Asia|Afghanistan|153306|  7127|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-03|     Asia|Afghanistan|153375|  7127|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-04|     Asia|Afghanistan|153395|  7128|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-05|     Asia|Afghanistan|153423|  7132|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-06|     Asia|Afghanistan|153534|  7141|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-07|     Asia|Afghanistan|153626|  7144|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-08|     Asia|Afghanistan|153736|  7151|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-09|     Asia|Afghanistan|153840|  7157|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-10|     Asia|Afghanistan|153962|  7164|
[2024-06-06T16:25:04.749+0530] {subprocess.py:93} INFO - |2021-09-11|     Asia|Afghanistan|153982|  7167|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-12|     Asia|Afghanistan|153990|  7167|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-13|     Asia|Afghanistan|154094|  7169|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-14|     Asia|Afghanistan|154180|  7171|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-15|     Asia|Afghanistan|154283|  7174|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-16|     Asia|Afghanistan|154361|  7183|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-17|     Asia|Afghanistan|154487|  7186|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-18|     Asia|Afghanistan|154487|  7186|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-19|     Asia|Afghanistan|154487|  7186|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-20|     Asia|Afghanistan|154585|  7199|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-21|     Asia|Afghanistan|154712|  7199|
[2024-06-06T16:25:04.750+0530] {subprocess.py:93} INFO - |2021-09-22|     Asia|Afghanistan|154757|  7199|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-23|     Asia|Afghanistan|154800|  7199|
[2024-06-06T16:25:04.751+0530] {subprocess.py:93} INFO - |2021-09-24|     Asia|Afghanistan|154960|  7199|
